,Rok,Miesiąc,avg_temp,max_temp,min_temp
473,2009,1,-3.2781206171107944,0.08918052494490103,-6.287537567621704
474,1983,6,16.003165467625895,21.677002398081534,9.809568345323788
475,1959,7,19.80794044665011,24.961014612627558,14.573256134546437
476,1956,6,15.773830409356751,20.38997076023388,10.559824561403493
477,1995,10,9.797864834756773,15.181099145933931,5.630375046416656
478,1997,6,15.91840236686388,21.287080867850058,10.149763313609478
479,1999,3,3.6924535679374335,8.360762463343132,0.11693059628543538
480,1975,12,0.3489648531535874,2.800433317284558,-2.283654309099675
481,2021,6,18.69016666666663,24.93266666666658,11.589055555555566
482,1980,9,12.105450121654501,17.28537712895379,8.003065693430656
483,2017,4,6.473607305936069,11.692648401826466,2.1338812785388113
484,1970,1,-5.4502481389578294,-2.306129032258062,-9.162679900744436
